compound_id,smiles,n_confs,temperature_K,aq_psa3d,mem_psa3d,delta_psa3d,psa3d_std,psa3d_spread,bw_psa3d,norm_delta_psa,tpsa_2d,ensemble_energy,pop_lowest_pct,unique_confs,error
I.A.Me_dF.P.Sar.F.meY,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@H](C)NC1=O,1388.0,298.15,122.4627,76.6652,45.7975,11.0309,45.7975,78.2163,0.045848,188.77,0.777,12.725,1388.0,
P.bHph.Bn_Gly.L.P.meL.F,CC(C)C[C@@H]1NC(=O)CN(Cc2ccccc2)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,1269.0,298.15,102.9109,65.5643,37.3466,6.9701,37.3466,91.2028,0.035393,168.54,0.74,12.185,1269.0,
Pr_Gly.Me_dL.Bn_Gly.P.meL.F,CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,2977.0,298.15,73.1877,43.0588,30.1289,7.377,30.1289,63.7598,0.031498,130.65,0.542,26.459,2977.0,
dA.L.meL.P.Me_dL.F,CC(C)C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,2281.0,298.15,82.5841,47.2637,35.3204,6.1126,35.3204,64.9687,0.039532,148.23000000000002,0.707,0.113,2281.0,
dP.A.Bn_Gly.L.dP.L.F,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)CN(Cc2ccccc2)C(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,2858.0,298.15,102.2062,47.7504,54.4558,7.3337,54.4558,79.8167,0.055573,177.32999999999998,0.5,38.74,2858.0,
bHph.Bn_Gly.L.P.L.F,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)CN(Cc2ccccc2)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC1=O,2757.0,298.15,115.6395,52.4714,63.1681,12.7017,63.1681,70.4053,0.064312,157.01999999999998,0.448,28.095,2757.0,
L.dP.Mono38.L.meA.A.dP.Mono1.L.meA,CC(C)C[C@@H]1NC(=O)CN(CC2CCOCC2)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](CC(C)C)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C(=O)[C@H](C)NC(=O)[C@H](C)N(C)C1=O,4118.0,298.15,181.1823,133.3728,47.8095,10.7582,47.8095,170.681,0.036364,265.95,0.665,14.813,4118.0,
Me_dA.meL.dL.P.Bn_Gly.F,CC(C)C[C@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C1=O,2341.0,298.15,88.6085,59.4012,29.2073,7.2087,29.2073,69.0773,0.031747,139.44,0.893,24.356,2341.0,
bHph.Me_dL.dL.P.Me_dL.F,CC(C)C[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,3639.0,298.15,70.483,24.8318,45.6512,9.0981,45.6512,53.5001,0.043329,148.23,0.345,58.418,3639.0,
dP.A.Me_dL.L.dP.Bn_Gly.F,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C1=O,1522.0,298.15,93.6087,53.8805,39.7282,9.7616,39.7282,70.807,0.039407,168.54,0.636,45.072,1522.0,
dP.dL.dL.L.L.Y,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC1=O,2793.0,298.15,104.1774,70.9146,33.2628,6.4642,33.2628,91.9257,0.034125,186.04,0.213,50.424,2793.0,
Pr_Gly.L.L.dP.meL.F,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,4643.0,298.15,89.2378,40.2174,49.0204,11.3833,49.0204,56.0891,0.05176,148.23,0.444,39.566,4643.0,
P.A.meL.dL.dP.Me_dL.F,CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N1C,2514.0,298.15,80.5719,56.3072,24.2647,4.6781,24.2647,70.5993,0.024735,168.54000000000002,0.638,33.331,2514.0,
P.meA.Me_dL.bHph.dP.meL.F,CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](C)C(=O)N1C,1398.0,298.15,87.3365,45.0409,42.2956,6.9731,42.2956,65.5015,0.039472,159.75,0.378,70.218,1398.0,
meA.Bn_Gly.bHph.P.meL.F,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,380.0,298.15,84.1348,36.8516,47.2832,9.2754,47.2832,53.8178,0.047435,139.44,0.55,25.571,380.0,
P.dA.Me_dL.bHph.P.Me_dL.F,CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(=O)N1C,1989.0,298.15,97.923,61.5197,36.4033,6.5447,36.4033,78.0924,0.036088,168.54,0.547,22.096,1989.0,
Pr_Gly.dL.L.dP.meL.F,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,4625.0,298.15,77.7615,40.79,36.9715,7.3063,36.9715,60.5232,0.04055,148.23,0.414,58.557,4625.0,
P.dA.meL.Bn_Gly.P.meL.F,CC(C)C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(=O)N1C,2268.0,298.15,80.3328,53.9905,26.3423,5.9877,26.3423,64.5151,0.026428,159.75,0.544,37.969,2268.0,
dF.cHexCH2_Gly.dL.Nle.P.Mono1,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@@H]2CCCN2C1=O,5479.0,298.15,152.5008,79.6748,72.826,13.3171,72.826,126.5771,0.069661,166.69,0.88,8.98,5479.0,
P.Me_dA.dL.meL.dP.Me_dL.F,CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N1C,4260.0,298.15,90.0532,32.922,57.1312,14.4589,57.1312,83.9636,0.059504,159.75,0.342,61.202,4260.0,
P.Me_dA.meL.bHph.dP.meL.F,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](C)C(=O)N1C,1985.0,298.15,98.1531,43.1688,54.9843,10.0127,54.9843,61.7094,0.054117,159.75,0.687,45.498,1985.0,
P.meA.Bn_Gly.L.dP.Me_dL.F,CC(C)C[C@@H]1NC(=O)CN(Cc2ccccc2)C(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C1=O,624.0,298.15,71.0044,41.0264,29.978,6.6213,29.978,55.3969,0.030161,159.75,0.474,39.715,624.0,
P.Me_dA.dL.dL.P.L.F,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,1641.0,298.15,90.531,51.9223,38.6087,6.6435,38.6087,83.2357,0.042098,177.33,0.079,91.26,1641.0,
A.Mono39.meL.Nle.dP.Et_Gly,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCOc2ccccc2)C(=O)[C@H](C)NC(=O)CN(CC)C(=O)[C@H]2CCCN2C1=O,4822.0,298.15,87.8972,49.511,38.3862,8.6465,38.3862,63.4941,0.042688,148.67000000000002,0.829,29.011,4822.0,
dA.meA.(N->O)Val(3-OH).A.(N->O)Leu.Me_dF,CC(C)C[C@@H]1OC(=O)[C@H](C)NC(=O)[C@H](C(C)(C)O)OC(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@@H](Cc2ccccc2)N(C)C1=O,438.0,298.15,118.0595,82.1511,35.9084,7.5857,35.9084,111.4272,0.044528,171.65,0.211,56.541,438.0,
Me_dA.meL.L.dP.Bn_Gly.F,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C1=O,1482.0,298.15,91.7309,40.7202,51.0107,10.2865,51.0107,60.9483,0.05489,139.44,0.631,24.807,1482.0,
dP.bHph.Me_dL.dL.dP.Me_dL.F,CC(C)C[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,4149.0,298.15,95.4432,43.557,51.8862,7.0178,51.8862,59.1844,0.049557,168.54,0.362,61.29,4149.0,
P.A.Me_dL.Bn_Gly.dP.meL.F,CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N1C,2631.0,298.15,105.647,47.5482,58.0988,10.0146,58.0988,88.6577,0.056923,159.75,0.56,51.385,2631.0,
L.dL.L.L.dP.F,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC1=O,4906.0,298.15,90.2503,47.8129,42.4374,7.3306,42.4374,58.6434,0.0453,165.81,0.118,56.69,4906.0,
Pr_Gly.L.Bn_Gly.dP.Bn_Gly.F,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C1=O,1190.0,298.15,88.2866,47.5326,40.754,9.413,40.754,59.9717,0.042684,139.44,0.577,5.688,1190.0,
P.A.meL.Bn_Gly.P.dL.F,CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,1499.0,298.15,93.7225,57.1798,36.5427,6.5473,36.5427,70.7449,0.039178,168.54,0.473,33.014,1499.0,
P.meA.L.L.P.L.F,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,1680.0,298.15,114.8202,81.5032,33.317,5.9485,33.317,106.5711,0.03449,177.32999999999998,0.606,45.667,1680.0,
dP.Me_dA.Bn_Gly.bHph.dP.meL.F,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,518.0,298.15,76.2708,38.5941,37.6767,6.2795,37.6767,49.4628,0.036183,159.75,0.367,12.966,518.0,
meA.meL.Bn_Gly.P.Bn_Gly.F,CC(C)C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N1C,485.0,298.15,78.8418,51.0961,27.7457,9.1502,27.7457,72.9715,0.029866,130.65,0.551,48.797,485.0,
Me_dA.L.Me_dL.dP.dL.F,CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C1=O,3079.0,298.15,98.734,52.277,46.457,10.6123,46.457,82.8778,0.050136,148.23000000000002,0.349,52.859,3079.0,
dP.dPye.A.dL.Abu.L,CC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@@H](CCC(=O)N2CCCC2)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,935.0,298.15,94.7447,67.6065,27.1382,4.8433,27.1382,79.9135,0.031184,186.12,0.348,33.976,935.0,
dP.Pr_Gly.L.L.dP.Bn_Gly.F,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,2518.0,298.15,113.5086,72.0574,41.4512,6.3598,41.4512,79.8251,0.041037,168.54,0.51,47.188,2518.0,
dP.Me_dA.meL.dL.dP.Me_dL.F,CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N1C,4239.0,298.15,72.4769,46.5938,25.8831,5.6836,25.8831,61.5802,0.026043,159.75,0.872,3.971,4239.0,
dP.bHph.L.dL.P.Bn_Gly.F,CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,1246.0,298.15,105.8786,36.7432,69.1354,12.318,69.1354,81.1869,0.065404,177.33,0.372,62.055,1246.0,
P.bHph.Bn_Gly.bHph.P.L.F,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,1585.0,298.15,95.6772,42.7373,52.9399,8.1064,52.9399,62.9704,0.050095,177.32999999999998,0.532,24.639,1585.0,
P.dA.Bn_Gly.Bn_Gly.P.L.F,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)CN(Cc2ccccc2)C(=O)[C@@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,1425.0,298.15,110.9381,44.9874,65.9507,13.6109,65.9507,62.4292,0.066385,168.54,0.597,8.361,1425.0,
A.MeOEt_Gly.meL.Nle.dP.Bn(4-Cl)_Gly,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCOC)C(=O)[C@H](C)NC(=O)CN(Cc2ccc(Cl)cc2)C(=O)[C@H]2CCCN2C1=O,6242.0,298.15,90.5541,52.3932,38.1609,8.2099,38.1609,76.0062,0.042085,148.67000000000002,1.018,16.292,6242.0,
P.A.dL.dL.dP.dL.F,CC(C)C[C@H]1NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,1783.0,298.15,107.5222,66.9814,40.5408,10.353,40.5408,84.1403,0.041925,186.12,0.127,87.249,1783.0,
P.dA.dL.meL.P.dL.F,CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,2897.0,298.15,101.2629,61.2224,40.0405,8.1333,40.0405,83.9752,0.039421,177.32999999999998,0.187,75.675,2897.0,
P.Me_dA.Me_dL.Me_dL.dP.L.F,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,2135.0,298.15,92.5671,57.1752,35.3919,7.9452,35.3919,83.0572,0.035488,159.75,0.563,34.211,2135.0,
dP.meA.dL.Me_dL.dP.L.F,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,2687.0,298.15,90.5268,57.9066,32.6202,6.37,32.6202,75.3386,0.034932,168.54,0.054,92.598,2687.0,
dP.bHph.Me_dL.Bn_Gly.P.Me_dL.F,CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,2929.0,298.15,77.7641,42.0008,35.7633,7.9463,35.7633,53.806,0.031619,159.75,0.258,73.784,2929.0,
F.Mono38.meL.Nle.dP.Mono34,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,7208.0,298.15,99.1323,58.473,40.6593,8.7437,40.6593,63.6548,0.038373,157.9,0.584,48.868,7208.0,
A.L.bHph.P.dL.F,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,1341.0,298.15,99.2715,51.0812,48.1903,11.0749,48.1903,67.6909,0.052779,165.81,0.405,34.463,1341.0,
Mono14.Tle.F.P.I.P,CC[C@@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)(C)C)NC(=O)c2csc1n2,1613.0,298.15,119.1294,79.9881,39.1413,6.245,39.1413,109.1471,0.04287,169.90999999999997,0.758,24.906,1613.0,
dP.A.L.bHph.dP.meL.F,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,1083.0,298.15,94.0672,28.0731,65.9941,17.1267,65.9941,37.6392,0.068449,177.33,0.177,75.317,1083.0,
dA.L.dL.P.meL.F,CC(C)C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,3846.0,298.15,90.3554,46.405,43.9504,11.4989,43.9504,58.6097,0.048363,157.02,0.785,7.266,3846.0,
dA.L.L.dP.Bn_Gly.F,CC(C)C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,1484.0,298.15,104.4929,59.6038,44.8891,9.1573,44.8891,72.1007,0.048887,157.02,0.508,31.57,1484.0,
dP.meA.Me_dL.dL.dP.Me_dL.F,CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N1C,4013.0,298.15,81.1087,44.5408,36.5679,6.8163,36.5679,61.0345,0.037277,159.75,0.745,39.754,4013.0,
L.dF.P.L.dL.L,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC1=O,3810.0,298.15,79.6882,38.7449,40.9433,8.2137,40.9433,66.4388,0.043742,165.81,0.114,68.796,3810.0,
L.dP.meY.L.Me_dL.Mono5,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)N2CCOCC2)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O,3419.0,298.15,140.636,78.6947,61.9413,12.9059,61.9413,88.8371,0.060879,189.20999999999998,0.333,69.463,3419.0,
dP.Pr_Gly.L.dL.P.meL.F,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,3313.0,298.15,89.5902,48.6651,40.9251,7.8453,40.9251,73.4056,0.040676,168.54,0.195,69.838,3313.0,
Pr_Gly.L.Bn_Gly.dP.dL.F,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,1459.0,298.15,78.6112,43.1637,35.4475,7.4658,35.4475,58.2235,0.037094,148.23,0.469,37.909,1459.0,
dA.Bn_Gly.bHph.P.dL.F,CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H](C)NC(=O)[C@H](Cc2ccccc2)NC1=O,443.0,298.15,84.1952,46.5462,37.649,5.7826,37.649,67.338,0.03956,157.01999999999998,0.437,33.675,443.0,
dF.pentyl_Gly.dL.Nle.dP.Mono1,CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@H](Cc2ccccc2)C1=O,5920.0,298.15,150.1352,69.419,80.7162,18.4647,80.7162,88.0383,0.08427,166.69,0.639,13.797,5920.0,
dP.bHph.L.L.dP.L.F,CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,3690.0,298.15,94.7134,48.3023,46.4111,10.2858,46.4111,83.2686,0.044547,186.12,0.325,65.83,3690.0,
A.L.meL.dP.Me_dL.F,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,780.0,298.15,67.6431,36.2783,31.3648,5.7125,31.3648,57.2927,0.035326,148.23000000000002,0.258,40.768,780.0,
P.bHph.dL.bHph.dP.dL.F,CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,1847.0,298.15,98.3566,36.4713,61.8853,13.0165,61.8853,51.2059,0.055582,186.12,0.494,28.624,1847.0,
Me_dA.L.L.P.Bn_Gly.F,CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,1218.0,298.15,98.8128,60.9566,37.8562,7.9459,37.8562,80.4015,0.040418,148.23,0.42,41.924,1218.0,
A.meL.Bn_Gly.P.Bn_Gly.F,CC(C)C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N1C,792.0,298.15,100.5932,67.3686,33.2246,7.0204,33.2246,84.5053,0.036097,139.44,0.795,32.789,792.0,
Pr_Gly.dL.L.P.L.F,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,2400.0,298.15,92.4702,50.6756,41.7946,9.5057,41.7946,68.3537,0.046618,157.01999999999998,0.2,65.463,2400.0,
P.A.meL.dL.dP.meL.F,CC(C)C[C@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C1=O,1910.0,298.15,94.4852,67.0819,27.4033,6.2453,27.4033,79.3118,0.027649,168.54,0.594,12.208,1910.0,
